Latitude,Longitude,Elevation,Slope,Aspect,Curvature,TWI,SPI,DTR,Soil_Type,NDVI,LULC,Rainfall,Flood_Class
18.662095955850088,102.89074245595152,3,2,2,0,3,3,3,4,2,10,1,0
18.72246326591164,103.07884963389112,3,2,2,0,2,2,1,7,3,10,2,0
18.549985237164343,103.12762774031478,1,3,2,0,0,2,2,4,4,10,2,0
18.551064339619284,102.92685225628232,1,2,2,0,2,3,3,4,1,10,1,0
18.580440897359384,103.002581169473,1,2,2,0,1,3,1,4,3,10,2,0
18.59041144731489,102.98937777125371,1,3,2,2,2,4,0,4,3,10,1,0
18.603886850698405,103.03896297496809,1,2,2,0,2,3,4,4,3,10,2,0
18.60577305044401,103.0901668323648,1,2,1,0,0,1,1,4,2,10,2,0
18.72030506100177,103.08639443287358,3,1,2,0,3,3,1,7,1,10,2,0
18.56696549397587,103.11415233693128,2,1,0,0,3,1,0,4,3,10,2,0
18.705755014264376,103.08450823312796,3,3,1,0,0,1,3,4,2,10,2,0
18.593104744351177,103.11738518519502,1,0,2,0,3,0,1,4,4,10,2,0
18.592025641896235,103.05081972466915,0,2,2,0,2,2,3,4,3,10,2,0
18.71761176396549,103.0796567311818,2,2,2,0,3,3,1,7,2,10,2,0
18.57801514638631,102.97159041715156,2,2,2,0,2,2,2,4,1,10,1,0
18.71841886125616,103.08235448731914,3,2,2,2,2,3,1,7,2,10,2,0
18.67583890529681,102.8101620408147,4,3,3,1,0,2,3,4,0,30,1,0
18.66452170682317,102.94410005915708,3,2,1,2,1,3,1,4,3,10,1,0
18.57828269244952,103.07831008266366,1,3,2,0,0,1,2,4,4,10,2,0
18.712220710791872,103.07561678562736,2,2,1,0,2,2,1,4,1,10,2,0
18.663982155595694,103.07884963389114,0,1,2,0,1,0,3,4,4,10,2,0
18.714378915701744,103.09313213456532,3,1,2,0,3,3,2,4,3,10,2,0
18.7033292632913,103.13113259374278,3,2,2,0,1,1,2,4,4,10,2,0
18.716265115447342,103.12789528637798,4,2,2,0,1,1,4,4,4,10,2,0
18.550792334455025,103.1187362928142,1,3,2,0,1,3,0,4,3,10,2,0
18.70710166278252,103.09447878308346,2,2,2,0,4,4,2,4,3,10,2,0
18.647273903948427,102.90987645857184,1,1,2,0,1,1,0,4,1,10,1,0
18.71356735931001,103.06860707877138,3,3,2,0,0,2,3,4,2,10,2,0
18.69227961088086,103.12682064302412,2,2,2,0,0,1,3,4,2,10,2,0
18.653472054412724,103.11577099061364,1,3,2,0,1,3,4,4,2,10,2,0
18.6852743631259,103.09852318773892,1,3,2,0,2,3,2,4,4,10,2,0
18.684195260670965,102.99180352222682,3,1,1,0,2,2,1,7,4,10,1,0
18.65967020487701,102.91445595535372,2,4,1,2,4,4,4,4,1,10,1,0
18.686349006479777,102.9866800151164,3,3,2,0,2,4,4,7,3,10,1,0
18.70844831130066,103.06106227978891,2,3,2,0,0,2,3,4,2,10,2,0
18.71734421790228,103.12816729154224,4,4,1,2,0,2,4,4,4,10,2,0
18.648081001239103,102.93386196313833,2,2,1,0,2,2,4,4,4,10,1,0
18.65373960047593,103.11577099061364,1,3,2,0,1,3,4,4,3,10,2,0
18.717879310028696,103.12816729154224,4,3,1,0,0,2,4,4,3,10,2,0
18.65077875737644,103.12951394006038,2,3,2,0,0,2,3,4,4,10,2,0
18.682848612152824,103.100948938712,1,3,2,0,1,3,3,4,4,10,2,0
18.68500235796164,102.98048186465212,3,3,1,2,3,4,3,7,0,10,1,0
18.721923714684173,103.06402758198948,2,2,2,0,3,4,1,4,3,10,2,0
18.662095955850088,102.94221385941144,3,4,2,0,1,4,2,4,3,10,1,0
18.558881143765973,103.09339968062854,1,4,2,0,1,4,3,4,3,10,2,0
18.70898786252812,103.07804253660046,2,3,2,0,1,3,1,4,4,10,2,0
18.58582749143195,103.1370587390428,2,2,2,0,2,3,2,4,1,10,2,0
18.587174139950093,102.9918035222268,1,2,2,2,4,4,0,4,2,10,1,0
18.712760262019337,103.03734878038672,1,0,4,0,4,1,1,4,4,10,2,0
18.650778757376443,102.91338131199986,2,3,2,0,0,2,0,4,1,10,1,0
18.74294391705012,103.1171176391318,4,1,2,0,3,1,3,6,3,10,2,0
18.649427649757246,102.91256975560812,1,2,2,2,1,1,0,4,1,10,1,0
18.685541909189105,103.09232503727463,1,3,2,0,2,3,0,4,4,10,2,0
18.68688855770725,102.9799467725257,4,4,2,2,2,4,4,7,0,10,1,0
18.550257242328605,103.1109194886675,0,3,2,0,1,3,0,4,3,10,2,0
18.65185340073032,103.09690453405652,0,1,2,0,1,1,1,4,3,10,2,0
18.67988330995228,102.99234307345428,2,2,2,0,3,3,1,7,2,10,1,0
18.728121865148463,103.06214138224388,3,3,2,2,1,3,1,7,1,10,2,0
18.69928485863582,103.12762774031478,2,2,3,0,3,4,4,4,4,10,2,0
18.549178139873675,103.00554647167353,0,0,3,0,4,0,1,4,0,10,2,0
18.72057706616603,103.07265148342684,3,0,3,2,3,0,4,4,2,10,2,0
18.67045231122425,102.97105086592408,4,3,1,0,0,2,4,4,0,10,1,0
18.586906593886884,103.14218224615324,2,3,2,0,1,3,0,4,1,10,2,0
18.55429718788304,103.1297814861236,2,1,2,0,2,2,2,4,1,10,2,0
18.70682965761825,103.0694186351631,2,3,2,0,0,2,0,4,4,10,2,0
18.627332804037422,102.97159041715156,1,2,2,0,2,2,3,4,3,10,1,0
18.706562111555044,103.08424068706476,3,3,1,0,0,2,3,4,1,10,2,0
18.704136360581973,103.10040938748452,2,1,3,0,1,1,2,4,4,10,2,0
18.70548300910012,103.06968618122627,2,3,1,0,0,2,0,4,4,10,2,0
18.64862055246657,102.90879735611692,1,2,2,0,1,1,0,4,2,10,1,0
18.65023920614897,102.97724901638836,1,3,2,0,2,4,0,4,4,10,1,0
18.691200508425933,103.08073583363674,1,3,2,0,1,3,4,4,4,10,2,0
18.65401160564019,103.11819674158674,1,2,2,0,2,3,3,4,2,10,2,0
18.61277829819897,103.04974508131528,1,2,2,0,0,1,3,4,3,10,2,0
18.652125405894576,102.9799467725257,1,2,2,2,2,2,3,4,2,10,1,0
18.727854319085253,103.05836898275268,3,2,2,0,2,2,1,4,2,10,2,0
18.715725564219884,103.03977453135978,2,4,2,0,0,2,3,4,3,10,2,0
18.68580945525231,102.9918035222268,3,3,2,0,1,3,4,7,2,10,1,0
18.601189094561068,103.03061107869496,1,3,2,0,1,3,2,4,2,10,2,0
18.674492256778667,102.96997176346912,4,2,3,0,0,1,4,4,0,10,1,0
18.65239295195779,102.91661416026362,2,3,1,0,0,1,0,4,1,10,1,0
18.70682965761825,103.07615633685484,1,4,2,0,3,4,1,4,4,10,2,0
